timestamp_iso,source,class_label,confidence,x1,y1,x2,y2,latitude,longitude,media_name
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.3073102533817291,378,228,433,259,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.276416152715683,477,413,565,476,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Alligator Crack,0.18732403218746185,5,130,441,297,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.18421676754951477,471,520,640,639,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.09478375315666199,196,238,294,294,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.06926391273736954,175,331,304,398,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.06835898756980896,312,207,361,243,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.06215622276067734,298,178,342,204,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.061541445553302765,308,206,351,226,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.0579524002969265,308,200,435,295,,,pothole1.jpg
2025-10-06T12:44:51.829459+00:00,image,Potholes,0.05714308097958565,309,205,359,231,,,pothole1.jpg
2025-10-06T12:44:53.113976+00:00,image,Potholes,0.612411379814148,357,265,412,299,,,pothole1.jpg
2025-10-06T12:44:53.115982+00:00,image,Potholes,0.4893530309200287,424,326,496,380,,,pothole1.jpg
2025-10-06T12:44:53.115982+00:00,image,Potholes,0.4636315405368805,286,246,352,282,,,pothole1.jpg
2025-10-06T12:44:53.115982+00:00,image,Potholes,0.3073102533817291,378,228,433,259,,,pothole1.jpg
2025-10-06T12:44:53.115982+00:00,image,Potholes,0.276416152715683,477,413,565,476,,,pothole1.jpg
2025-10-06T12:44:53.115982+00:00,image,Alligator Crack,0.18732403218746185,5,130,441,297,,,pothole1.jpg
2025-10-06T12:44:53.119545+00:00,image,Potholes,0.18421676754951477,471,520,640,639,,,pothole1.jpg
2025-10-06T12:44:53.119545+00:00,image,Potholes,0.09478375315666199,196,238,294,294,,,pothole1.jpg
2025-10-06T12:44:53.119545+00:00,image,Potholes,0.06926391273736954,175,331,304,398,,,pothole1.jpg
2025-10-06T12:44:53.119545+00:00,image,Potholes,0.06835898756980896,312,207,361,243,,,pothole1.jpg
2025-10-06T12:44:53.121554+00:00,image,Potholes,0.06215622276067734,298,178,342,204,,,pothole1.jpg
2025-10-06T12:44:53.121554+00:00,image,Potholes,0.061541445553302765,308,206,351,226,,,pothole1.jpg
2025-10-06T12:44:53.121554+00:00,image,Potholes,0.0579524002969265,308,200,435,295,,,pothole1.jpg
2025-10-06T12:44:53.121554+00:00,image,Potholes,0.05714308097958565,309,205,359,231,,,pothole1.jpg
2025-10-06T12:44:53.123563+00:00,image,Potholes,0.046796511858701706,588,401,639,446,,,pothole1.jpg
2025-10-06T12:44:53.123563+00:00,image,Alligator Crack,0.036421999335289,0,140,183,298,,,pothole1.jpg
2025-10-06T12:44:53.123563+00:00,image,Potholes,0.03161729872226715,408,264,445,290,,,pothole1.jpg
2025-10-06T12:44:53.123563+00:00,image,Potholes,0.03086656518280506,295,175,370,217,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.03080407902598381,402,260,447,292,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.027735253795981407,311,202,376,245,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.027019081637263298,236,164,358,211,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.023821407929062843,363,238,449,295,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.023727184161543846,276,174,343,208,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.023026255890727043,252,171,351,208,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.022656293585896492,321,225,357,244,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.022332623600959778,295,176,355,204,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Alligator Crack,0.0219961479306221,3,127,461,378,,,pothole1.jpg
2025-10-06T12:44:53.125573+00:00,image,Potholes,0.021159958094358444,370,223,433,256,,,pothole1.jpg
2025-10-06T12:44:53.131121+00:00,image,Potholes,0.018889565020799637,306,199,396,241,,,pothole1.jpg
2025-10-06T12:44:53.131121+00:00,image,Potholes,0.017383523285388947,300,149,330,167,,,pothole1.jpg
2025-10-06T12:44:53.131121+00:00,image,Potholes,0.016755258664488792,359,209,435,261,,,pothole1.jpg
2025-10-06T12:44:53.131121+00:00,image,Potholes,0.015369180589914322,367,261,446,296,,,pothole1.jpg
2025-10-06T12:44:53.133130+00:00,image,Potholes,0.014118928462266922,139,275,201,311,,,pothole1.jpg
2025-10-06T12:44:53.133130+00:00,image,Potholes,0.012247013859450817,317,219,358,245,,,pothole1.jpg
2025-10-06T12:44:53.133130+00:00,image,Potholes,0.011991318315267563,299,183,375,228,,,pothole1.jpg
2025-10-06T12:44:53.133130+00:00,image,Potholes,0.010874293744564056,275,186,433,290,,,pothole1.jpg
2025-10-06T12:44:53.133130+00:00,image,Potholes,0.010585151612758636,278,375,344,412,,,pothole1.jpg
2025-10-06T12:44:53.136226+00:00,image,Potholes,0.010417340323328972,374,225,441,270,,,pothole1.jpg
2025-10-06T12:44:53.136226+00:00,image,Potholes,0.010195951908826828,308,199,414,251,,,pothole1.jpg
2025-10-06T12:44:53.136226+00:00,image,Potholes,0.010110987350344658,202,239,353,291,,,pothole1.jpg
2025-10-06T12:44:53.136226+00:00,image,Potholes,0.009878013283014297,307,202,374,229,,,pothole1.jpg
2025-10-06T12:44:53.138230+00:00,image,Potholes,0.009696243330836296,298,180,349,209,,,pothole1.jpg
2025-10-06T12:44:53.138230+00:00,image,Potholes,0.009381567128002644,315,291,395,364,,,pothole1.jpg
2025-10-06T12:44:53.138230+00:00,image,Potholes,0.009179487824440002,316,223,359,249,,,pothole1.jpg
2025-10-06T12:44:53.138230+00:00,image,Potholes,0.00906720943748951,298,184,355,215,,,pothole1.jpg
2025-10-06T12:44:53.140235+00:00,image,Potholes,0.008718334138393402,247,179,333,213,,,pothole1.jpg
2025-10-06T12:44:53.140235+00:00,image,Alligator Crack,0.008454976603388786,22,135,204,235,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008449181914329529,281,234,359,280,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008373691700398922,316,292,388,330,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008299541659653187,301,192,358,225,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.00827091746032238,190,326,301,383,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008210908621549606,249,183,296,209,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008167852647602558,290,227,361,275,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.008088908158242702,302,186,431,264,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.006592491175979376,0,150,173,392,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.006584024056792259,311,288,403,333,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0062098316848278046,311,292,401,345,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.006085725035518408,329,209,442,300,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.005919786635786295,423,325,485,371,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.005273061338812113,400,252,456,299,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.00523346709087491,350,229,435,299,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.005082736723124981,310,203,430,259,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.004750339314341545,92,147,179,204,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Alligator Crack,0.0042963516898453236,50,127,211,219,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0042899553664028645,192,221,365,293,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.004007053095847368,180,175,391,295,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Alligator Crack,0.003643027739599347,5,143,193,251,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.003590755630284548,298,175,385,224,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0035813641734421253,299,139,332,167,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0035028494894504547,298,204,351,228,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Alligator Crack,0.0034125938545912504,154,119,362,213,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.00327911414206028,378,229,444,281,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Alligator Crack,0.002907214453443885,0,129,225,271,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0028233176562935114,222,174,433,291,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0027917244005948305,306,220,359,274,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0026047418359667063,351,201,428,256,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0025643627159297466,245,179,302,210,,,pothole1.jpg
2025-10-06T12:44:53.141238+00:00,image,Potholes,0.0025226071011275053,581,378,640,450,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0024171590339392424,269,163,427,262,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0024095673579722643,299,249,355,275,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.002399295102804899,473,412,581,527,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.002374813659116626,295,148,333,170,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.002351978328078985,389,237,452,295,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0022251266054809093,0,184,164,450,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.002180419396609068,285,159,361,199,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0021018891129642725,302,195,393,227,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.002048121066763997,420,603,497,639,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0018489109352231026,614,402,639,452,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0018138930900022388,305,205,356,239,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0018132784171029925,204,188,440,323,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0017410293221473694,250,164,400,222,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0017348660621792078,406,262,460,300,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0017299832543358207,558,330,625,384,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Alligator Crack,0.0016026267549023032,77,151,178,216,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0015951974783092737,298,210,358,255,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0015576769364997745,588,396,640,479,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0015167335513979197,618,585,639,640,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0014307647943496704,587,218,639,259,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0013480836059898138,267,200,358,234,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0013431694824248552,295,262,414,365,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.001334827276878059,308,206,418,282,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0013260007835924625,224,156,378,220,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0013244086876511574,0,215,43,269,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.001313237240538001,315,208,375,260,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0013038452016189694,552,328,636,393,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.001293798559345305,480,415,542,473,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0012766065774485469,245,181,289,208,,,pothole1.jpg
2025-10-06T12:44:53.157172+00:00,image,Potholes,0.0012672666925936937,392,231,466,300,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0012624814407899976,355,261,427,300,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.001259910175576806,0,212,58,266,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0012567233061417937,357,225,433,267,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0012490649241954088,219,174,292,219,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0012326034484431148,310,207,381,277,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Alligator Crack,0.0012230065185576677,199,148,403,288,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Longitudinal Crack,0.0012143540661782026,187,181,238,251,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.001204518135637045,202,245,311,290,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011891779722645879,292,159,351,189,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Alligator Crack,0.0011676913127303123,230,140,410,215,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011536177480593324,421,322,511,386,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011504314607009292,238,151,354,194,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011334437876939774,587,217,639,276,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011208192445337772,322,317,390,366,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0011124139418825507,280,235,424,301,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Alligator Crack,0.0011036773212254047,120,120,378,240,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0010767478961497545,391,259,465,302,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Alligator Crack,0.0010760577861219645,192,129,381,216,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0010730578796938062,356,261,418,310,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0009983876952901483,412,232,441,253,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0009890005458146334,3,198,101,256,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.000980088603682816,296,173,363,198,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0009776162914931774,283,249,376,286,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0009594708099029958,294,144,339,172,,,pothole1.jpg
2025-10-06T12:44:53.173048+00:00,image,Potholes,0.0009576844167895615,245,183,299,217,,,pothole1.jpg
2025-10-06T12:44:53.186127+00:00,image,Potholes,0.0009531393297947943,320,297,402,337,,,pothole1.jpg
2025-10-06T12:44:53.186127+00:00,image,Potholes,0.0009474114049226046,358,261,441,305,,,pothole1.jpg
2025-10-06T12:44:53.186127+00:00,image,Potholes,0.000923682120628655,322,217,432,280,,,pothole1.jpg
2025-10-06T12:44:53.186127+00:00,image,Potholes,0.0009045285987667739,269,216,360,257,,,pothole1.jpg
2025-10-06T12:44:53.186127+00:00,image,Potholes,0.0008818875649012625,299,239,431,351,,,pothole1.jpg
2025-10-06T12:44:53.188135+00:00,image,Potholes,0.0008773779845796525,608,584,640,640,,,pothole1.jpg
2025-10-06T12:44:53.188135+00:00,image,Potholes,0.000869298295583576,258,181,360,225,,,pothole1.jpg
2025-10-06T12:44:53.189143+00:00,image,Potholes,0.0008356398902833462,239,165,302,209,,,pothole1.jpg
2025-10-06T12:44:53.189143+00:00,image,Potholes,0.0008159085409715772,186,149,375,224,,,pothole1.jpg
2025-10-06T12:44:53.189143+00:00,image,Potholes,0.0008077748934738338,100,133,199,206,,,pothole1.jpg
2025-10-06T12:44:53.189143+00:00,image,Potholes,0.0007971021113917232,220,184,285,219,,,pothole1.jpg
2025-10-06T12:44:53.191562+00:00,image,Potholes,0.0007918518385849893,366,429,445,474,,,pothole1.jpg
2025-10-06T12:44:53.191562+00:00,image,Potholes,0.0007883993093855679,304,227,419,296,,,pothole1.jpg
2025-10-06T12:44:53.191562+00:00,image,Potholes,0.0007710628560744226,267,147,354,191,,,pothole1.jpg
2025-10-06T12:44:53.191562+00:00,image,Potholes,0.0007625227444805205,0,223,31,284,,,pothole1.jpg
2025-10-06T12:44:53.193567+00:00,image,Potholes,0.0007569239242002368,2,260,363,638,,,pothole1.jpg
2025-10-06T12:44:53.193567+00:00,image,Potholes,0.0007521928637288511,546,322,638,467,,,pothole1.jpg
2025-10-06T12:44:53.193567+00:00,image,Potholes,0.0007468967814929783,267,247,344,283,,,pothole1.jpg
2025-10-06T12:44:53.193567+00:00,image,Potholes,0.0007445417577400804,136,169,441,332,,,pothole1.jpg
2025-10-06T12:44:53.193567+00:00,image,Potholes,0.0007360370364040136,0,218,32,268,,,pothole1.jpg
2025-10-06T12:44:53.195572+00:00,image,Potholes,0.0007239410770125687,366,259,459,303,,,pothole1.jpg
2025-10-06T12:44:53.195572+00:00,image,Potholes,0.0006957951700314879,468,409,586,607,,,pothole1.jpg
2025-10-06T12:44:53.195572+00:00,image,Potholes,0.0006847786135040224,419,616,499,639,,,pothole1.jpg
2025-10-06T12:44:53.195572+00:00,image,Potholes,0.0006846321630291641,259,208,347,248,,,pothole1.jpg
2025-10-06T12:44:53.195572+00:00,image,Potholes,0.0006815727683715522,292,149,344,180,,,pothole1.jpg
2025-10-06T12:44:53.197576+00:00,image,Potholes,0.0006761714466847479,147,135,437,302,,,pothole1.jpg
2025-10-06T12:44:53.197576+00:00,image,Potholes,0.0006581543129868805,192,229,315,290,,,pothole1.jpg
2025-10-06T12:44:53.197576+00:00,image,Potholes,0.000653649854939431,240,242,353,289,,,pothole1.jpg
2025-10-06T12:44:53.197576+00:00,image,Potholes,0.0006528914673253894,252,249,337,281,,,pothole1.jpg
2025-10-06T12:44:53.199579+00:00,image,Potholes,0.0006526078213937581,330,238,427,300,,,pothole1.jpg
2025-10-06T12:44:53.199579+00:00,image,Potholes,0.0006470790249295533,404,263,473,314,,,pothole1.jpg
2025-10-06T12:44:53.199579+00:00,image,Potholes,0.0006222928059287369,323,298,405,367,,,pothole1.jpg
2025-10-06T12:44:53.199579+00:00,image,Potholes,0.0006161253550089896,1,332,76,390,,,pothole1.jpg
2025-10-06T12:44:53.201263+00:00,image,Potholes,0.0006123289931565523,622,404,639,461,,,pothole1.jpg
2025-10-06T12:44:53.201263+00:00,image,Potholes,0.0006060430896468461,319,434,457,543,,,pothole1.jpg
2025-10-06T12:44:53.201263+00:00,image,Potholes,0.0006059365114197135,399,232,443,258,,,pothole1.jpg
2025-10-06T12:44:53.203455+00:00,image,Potholes,0.000604214787017554,303,233,376,282,,,pothole1.jpg
2025-10-06T12:44:53.203455+00:00,image,Potholes,0.0005977718974463642,464,521,547,639,,,pothole1.jpg
2025-10-06T12:44:53.203455+00:00,image,Potholes,0.000591304968111217,514,218,547,236,,,pothole1.jpg
2025-10-06T12:44:53.205464+00:00,image,Potholes,0.0005848407745361328,329,200,396,230,,,pothole1.jpg
2025-10-06T12:44:53.205464+00:00,image,Potholes,0.0005774454912170768,561,328,637,420,,,pothole1.jpg
2025-10-06T12:44:53.205464+00:00,image,Potholes,0.0005742746870964766,330,281,405,332,,,pothole1.jpg
2025-10-06T12:44:53.205464+00:00,image,Potholes,0.0005720390472561121,523,320,639,519,,,pothole1.jpg
2025-10-06T12:44:53.207472+00:00,image,Potholes,0.0005668324884027243,103,127,205,191,,,pothole1.jpg
2025-10-06T12:44:53.207472+00:00,image,Potholes,0.0005612200475297868,135,267,214,313,,,pothole1.jpg
2025-10-06T12:44:53.207472+00:00,image,Potholes,0.0005545663298107684,192,210,317,281,,,pothole1.jpg
2025-10-06T12:44:53.207472+00:00,image,Potholes,0.0005429790471680462,614,214,639,264,,,pothole1.jpg
2025-10-06T12:44:53.207472+00:00,image,Potholes,0.0005364673561416566,556,325,638,531,,,pothole1.jpg
2025-10-06T12:44:53.209481+00:00,image,Potholes,0.0005328736733645201,343,223,459,302,,,pothole1.jpg
2025-10-06T12:44:53.209481+00:00,image,Potholes,0.0005173565004952252,0,331,63,403,,,pothole1.jpg
2025-10-06T12:44:53.209481+00:00,image,Potholes,0.0005169686046428978,0,169,242,550,,,pothole1.jpg
2025-10-06T12:44:53.209481+00:00,image,Potholes,0.0005035949870944023,99,139,186,196,,,pothole1.jpg
2025-10-06T12:44:53.211489+00:00,image,Potholes,0.0004986471030861139,294,254,413,297,,,pothole1.jpg
2025-10-06T12:44:53.211489+00:00,image,Potholes,0.0004938433412462473,283,204,357,244,,,pothole1.jpg
2025-10-06T12:44:53.211489+00:00,image,Potholes,0.0004789814120158553,344,202,411,235,,,pothole1.jpg
2025-10-06T12:44:53.211489+00:00,image,Potholes,0.00047574093332514167,455,321,517,393,,,pothole1.jpg
2025-10-06T12:44:53.211489+00:00,image,Potholes,0.00047472325968556106,68,315,153,356,,,pothole1.jpg
2025-10-06T12:44:53.213500+00:00,image,Potholes,0.00046701941755600274,96,165,176,209,,,pothole1.jpg
2025-10-06T12:44:53.213500+00:00,image,Potholes,0.0004634220676962286,0,343,49,404,,,pothole1.jpg
